"","Date","country","searches"
"5151","2012-11-11","Argentina",0.041
"5152","2012-11-11","Bolivia",0.013
"5153","2012-11-11","Brazil",0.058
"5154","2012-11-11","India",0.452
"5155","2012-11-11","Indonesia",0.085
"5156","2012-11-11","Mexico",0.231
"5157","2012-11-11","Philippines",0.132
"5158","2012-11-11","Singapore",0.117
"5159","2012-11-11","Thailand",0.181
"5160","2012-11-11","Venezuela",0.333
"5161","2012-11-18","Argentina",0.041
"5162","2012-11-18","Bolivia",0.01
"5163","2012-11-18","Brazil",0.067
"5164","2012-11-18","India",0.401
"5165","2012-11-18","Indonesia",0.095
"5166","2012-11-18","Mexico",0.195
"5167","2012-11-18","Philippines",0.128
"5168","2012-11-18","Singapore",0.12
"5169","2012-11-18","Thailand",0.186
"5170","2012-11-18","Venezuela",0.307
"5171","2012-11-25","Argentina",0.041
"5172","2012-11-25","Bolivia",0.009
"5173","2012-11-25","Brazil",0.057
"5174","2012-11-25","India",0.294
"5175","2012-11-25","Indonesia",0.1
"5176","2012-11-25","Mexico",0.168
"5177","2012-11-25","Philippines",0.134
"5178","2012-11-25","Singapore",0.118
"5179","2012-11-25","Thailand",0.168
"5180","2012-11-25","Venezuela",0.309
"5181","2012-12-02","Argentina",0.034
"5182","2012-12-02","Bolivia",0.014
"5183","2012-12-02","Brazil",0.054
"5184","2012-12-02","India",0.216
"5185","2012-12-02","Indonesia",0.103
"5186","2012-12-02","Mexico",0.162
"5187","2012-12-02","Philippines",0.134
"5188","2012-12-02","Singapore",0.116
"5189","2012-12-02","Thailand",0.187
"5190","2012-12-02","Venezuela",0.277
"5191","2012-12-09","Argentina",0.029
"5192","2012-12-09","Bolivia",0.015
"5193","2012-12-09","Brazil",0.053
"5194","2012-12-09","India",0.177
"5195","2012-12-09","Indonesia",0.106
"5196","2012-12-09","Mexico",0.117
"5197","2012-12-09","Philippines",0.154
"5198","2012-12-09","Singapore",0.115
"5199","2012-12-09","Thailand",0.192
"5200","2012-12-09","Venezuela",0.229
"5201","2012-12-16","Argentina",0.039
"5202","2012-12-16","Bolivia",0.009
"5203","2012-12-16","Brazil",0.059
"5204","2012-12-16","India",0.132
"5205","2012-12-16","Indonesia",0.098
"5206","2012-12-16","Mexico",0.116
"5207","2012-12-16","Philippines",0.171
"5208","2012-12-16","Singapore",0.118
"5209","2012-12-16","Thailand",0.184
"5210","2012-12-16","Venezuela",0.228
"5211","2012-12-23","Argentina",0.034
"5212","2012-12-23","Bolivia",0.008
"5213","2012-12-23","Brazil",0.081
"5214","2012-12-23","India",0.105
"5215","2012-12-23","Indonesia",0.095
"5216","2012-12-23","Mexico",0.103
"5217","2012-12-23","Philippines",0.195
"5218","2012-12-23","Singapore",0.126
"5219","2012-12-23","Thailand",0.155
"5220","2012-12-23","Venezuela",0.235
"5221","2012-12-30","Argentina",0.031
"5222","2012-12-30","Bolivia",0.006
"5223","2012-12-30","Brazil",0.111
"5224","2012-12-30","India",0.093
"5225","2012-12-30","Indonesia",0.102
"5226","2012-12-30","Mexico",0.092
"5227","2012-12-30","Philippines",0.185
"5228","2012-12-30","Singapore",0.126
"5229","2012-12-30","Thailand",0.143
"5230","2012-12-30","Venezuela",0.223
"5231","2013-01-06","Argentina",0.053
"5232","2013-01-06","Bolivia",0.012
"5233","2013-01-06","Brazil",0.127
"5234","2013-01-06","India",0.078
"5235","2013-01-06","Indonesia",0.112
"5236","2013-01-06","Mexico",0.084
"5237","2013-01-06","Philippines",0.172
"5238","2013-01-06","Singapore",0.141
"5239","2013-01-06","Thailand",0.178
"5240","2013-01-06","Venezuela",0.231
"5241","2013-01-13","Argentina",0.06
"5242","2013-01-13","Bolivia",0.021
"5243","2013-01-13","Brazil",0.145
"5244","2013-01-13","India",0.07
"5245","2013-01-13","Indonesia",0.122
"5246","2013-01-13","Mexico",0.079
"5247","2013-01-13","Philippines",0.16
"5248","2013-01-13","Singapore",0.142
"5249","2013-01-13","Thailand",0.171
"5250","2013-01-13","Venezuela",0.221
"5251","2013-01-20","Argentina",0.089
"5252","2013-01-20","Bolivia",0.015
"5253","2013-01-20","Brazil",0.171
"5254","2013-01-20","India",0.063
"5255","2013-01-20","Indonesia",0.114
"5256","2013-01-20","Mexico",0.079
"5257","2013-01-20","Philippines",0.154
"5258","2013-01-20","Singapore",0.152
"5259","2013-01-20","Thailand",0.186
"5260","2013-01-20","Venezuela",0.248
"5261","2013-01-27","Argentina",0.125
"5262","2013-01-27","Bolivia",0.011
"5263","2013-01-27","Brazil",0.178
"5264","2013-01-27","India",0.057
"5265","2013-01-27","Indonesia",0.119
"5266","2013-01-27","Mexico",0.081
"5267","2013-01-27","Philippines",0.169
"5268","2013-01-27","Singapore",0.169
"5269","2013-01-27","Thailand",0.184
"5270","2013-01-27","Venezuela",0.252
"5271","2013-02-03","Argentina",0.106
"5272","2013-02-03","Bolivia",0.015
"5273","2013-02-03","Brazil",0.182
"5274","2013-02-03","India",0.056
"5275","2013-02-03","Indonesia",0.121
"5276","2013-02-03","Mexico",0.085
"5277","2013-02-03","Philippines",0.175
"5278","2013-02-03","Singapore",0.185
"5279","2013-02-03","Thailand",0.177
"5280","2013-02-03","Venezuela",0.267
"5281","2013-02-10","Argentina",0.12
"5282","2013-02-10","Bolivia",0.013
"5283","2013-02-10","Brazil",0.238
"5284","2013-02-10","India",0.054
"5285","2013-02-10","Indonesia",0.109
"5286","2013-02-10","Mexico",0.082
"5287","2013-02-10","Philippines",0.148
"5288","2013-02-10","Singapore",0.184
"5289","2013-02-10","Thailand",0.178
"5290","2013-02-10","Venezuela",0.245
"5291","2013-02-17","Argentina",0.212
"5292","2013-02-17","Bolivia",0.025
"5293","2013-02-17","Brazil",0.275
"5294","2013-02-17","India",0.051
"5295","2013-02-17","Indonesia",0.112
"5296","2013-02-17","Mexico",0.084
"5297","2013-02-17","Philippines",0.113
"5298","2013-02-17","Singapore",0.193
"5299","2013-02-17","Thailand",0.178
"5300","2013-02-17","Venezuela",0.263
"5301","2013-02-24","Argentina",0.181
"5302","2013-02-24","Bolivia",0.022
"5303","2013-02-24","Brazil",0.323
"5304","2013-02-24","India",0.049
"5305","2013-02-24","Indonesia",0.111
"5306","2013-02-24","Mexico",0.086
"5307","2013-02-24","Philippines",0.105
"5308","2013-02-24","Singapore",0.167
"5309","2013-02-24","Thailand",0.147
"5310","2013-02-24","Venezuela",0.312
"5311","2013-03-03","Argentina",0.217
"5312","2013-03-03","Bolivia",0.018
"5313","2013-03-03","Brazil",0.328
"5314","2013-03-03","India",0.035
"5315","2013-03-03","Indonesia",0.107
"5316","2013-03-03","Mexico",0.091
"5317","2013-03-03","Philippines",0.094
"5318","2013-03-03","Singapore",0.162
"5319","2013-03-03","Thailand",0.185
"5320","2013-03-03","Venezuela",0.255
"5321","2013-03-10","Argentina",0.207
"5322","2013-03-10","Bolivia",0.014
"5323","2013-03-10","Brazil",0.368
"5324","2013-03-10","India",0.032
"5325","2013-03-10","Indonesia",0.111
"5326","2013-03-10","Mexico",0.083
"5327","2013-03-10","Philippines",0.091
"5328","2013-03-10","Singapore",0.142
"5329","2013-03-10","Thailand",0.187
"5330","2013-03-10","Venezuela",0.258
"5331","2013-03-17","Argentina",0.188
"5332","2013-03-17","Bolivia",0.022
"5333","2013-03-17","Brazil",0.421
"5334","2013-03-17","India",0.029
"5335","2013-03-17","Indonesia",0.118
"5336","2013-03-17","Mexico",0.085
"5337","2013-03-17","Philippines",0.071
"5338","2013-03-17","Singapore",0.123
"5339","2013-03-17","Thailand",0.2
"5340","2013-03-17","Venezuela",0.288
"5341","2013-03-24","Argentina",0.154
"5342","2013-03-24","Bolivia",0.023
"5343","2013-03-24","Brazil",0.423
"5344","2013-03-24","India",0.025
"5345","2013-03-24","Indonesia",0.111
"5346","2013-03-24","Mexico",0.07
"5347","2013-03-24","Philippines",0.081
"5348","2013-03-24","Singapore",0.143
"5349","2013-03-24","Thailand",0.162
"5350","2013-03-24","Venezuela",0.215
"5351","2013-03-31","Argentina",0.159
"5352","2013-03-31","Bolivia",0.019
"5353","2013-03-31","Brazil",0.501
"5354","2013-03-31","India",0.025
"5355","2013-03-31","Indonesia",0.108
"5356","2013-03-31","Mexico",0.088
"5357","2013-03-31","Philippines",0.063
"5358","2013-03-31","Singapore",0.157
"5359","2013-03-31","Thailand",0.146
"5360","2013-03-31","Venezuela",0.281
"5361","2013-04-07","Argentina",0.154
"5362","2013-04-07","Bolivia",0.015
"5363","2013-04-07","Brazil",0.568
"5364","2013-04-07","India",0.03
"5365","2013-04-07","Indonesia",0.108
"5366","2013-04-07","Mexico",0.093
"5367","2013-04-07","Philippines",0.061
"5368","2013-04-07","Singapore",0.196
"5369","2013-04-07","Thailand",0.138
"5370","2013-04-07","Venezuela",0.215
"5371","2013-04-14","Argentina",0.176
"5372","2013-04-14","Bolivia",0.023
"5373","2013-04-14","Brazil",0.488
"5374","2013-04-14","India",0.022
"5375","2013-04-14","Indonesia",0.104
"5376","2013-04-14","Mexico",0.088
"5377","2013-04-14","Philippines",0.053
"5378","2013-04-14","Singapore",0.219
"5379","2013-04-14","Thailand",0.147
"5380","2013-04-14","Venezuela",0.195
"5381","2013-04-21","Argentina",0.234
"5382","2013-04-21","Bolivia",0.018
"5383","2013-04-21","Brazil",0.383
"5384","2013-04-21","India",0.027
"5385","2013-04-21","Indonesia",0.097
"5386","2013-04-21","Mexico",0.089
"5387","2013-04-21","Philippines",0.049
"5388","2013-04-21","Singapore",0.217
"5389","2013-04-21","Thailand",0.191
"5390","2013-04-21","Venezuela",0.223
"5391","2013-04-28","Argentina",0.152
"5392","2013-04-28","Bolivia",0.016
"5393","2013-04-28","Brazil",0.32
"5394","2013-04-28","India",0.02
"5395","2013-04-28","Indonesia",0.101
"5396","2013-04-28","Mexico",0.087
"5397","2013-04-28","Philippines",0.053
"5398","2013-04-28","Singapore",0.27
"5399","2013-04-28","Thailand",0.187
"5400","2013-04-28","Venezuela",0.218
"5401","2013-05-05","Argentina",0.152
"5402","2013-05-05","Bolivia",0.018
"5403","2013-05-05","Brazil",0.264
"5404","2013-05-05","India",0.025
"5405","2013-05-05","Indonesia",0.102
"5406","2013-05-05","Mexico",0.094
"5407","2013-05-05","Philippines",0.053
"5408","2013-05-05","Singapore",0.252
"5409","2013-05-05","Thailand",0.194
"5410","2013-05-05","Venezuela",0.259
"5411","2013-05-12","Argentina",0.137
"5412","2013-05-12","Bolivia",0.019
"5413","2013-05-12","Brazil",0.241
"5414","2013-05-12","India",0.033
"5415","2013-05-12","Indonesia",0.101
"5416","2013-05-12","Mexico",0.104
"5417","2013-05-12","Philippines",0.057
"5418","2013-05-12","Singapore",0.228
"5419","2013-05-12","Thailand",0.21
"5420","2013-05-12","Venezuela",0.314
"5421","2013-05-19","Argentina",0.096
"5422","2013-05-19","Bolivia",0.012
"5423","2013-05-19","Brazil",0.2
"5424","2013-05-19","India",0.04
"5425","2013-05-19","Indonesia",0.101
"5426","2013-05-19","Mexico",0.108
"5427","2013-05-19","Philippines",0.064
"5428","2013-05-19","Singapore",0.23
"5429","2013-05-19","Thailand",0.26
"5430","2013-05-19","Venezuela",0.334
"5431","2013-05-26","Argentina",0.082
"5432","2013-05-26","Bolivia",0.008
"5433","2013-05-26","Brazil",0.147
"5434","2013-05-26","India",0.065
"5435","2013-05-26","Indonesia",0.1
"5436","2013-05-26","Mexico",0.113
"5437","2013-05-26","Philippines",0.077
"5438","2013-05-26","Singapore",0.25
"5439","2013-05-26","Thailand",0.318
"5440","2013-05-26","Venezuela",0.332
"5441","2013-06-02","Argentina",0.077
"5442","2013-06-02","Bolivia",0.009
"5443","2013-06-02","Brazil",0.129
"5444","2013-06-02","India",0.093
"5445","2013-06-02","Indonesia",0.096
"5446","2013-06-02","Mexico",0.133
"5447","2013-06-02","Philippines",0.093
"5448","2013-06-02","Singapore",0.314
"5449","2013-06-02","Thailand",0.461
"5450","2013-06-02","Venezuela",0.321
"5451","2013-06-09","Argentina",0.067
"5452","2013-06-09","Bolivia",0.008
"5453","2013-06-09","Brazil",0.124
"5454","2013-06-09","India",0.103
"5455","2013-06-09","Indonesia",0.093
"5456","2013-06-09","Mexico",0.156
"5457","2013-06-09","Philippines",0.109
"5458","2013-06-09","Singapore",0.441
"5459","2013-06-09","Thailand",0.727
"5460","2013-06-09","Venezuela",0.31
"5461","2013-06-16","Argentina",0.039
"5462","2013-06-16","Bolivia",0.006
"5463","2013-06-16","Brazil",0.114
"5464","2013-06-16","India",0.11
"5465","2013-06-16","Indonesia",0.094
"5466","2013-06-16","Mexico",0.163
"5467","2013-06-16","Philippines",0.129
"5468","2013-06-16","Singapore",0.417
"5469","2013-06-16","Thailand",0.905
"5470","2013-06-16","Venezuela",0.299
"5471","2013-06-23","Argentina",0.051
"5472","2013-06-23","Bolivia",0.005
"5473","2013-06-23","Brazil",0.088
"5474","2013-06-23","India",0.114
"5475","2013-06-23","Indonesia",0.091
"5476","2013-06-23","Mexico",0.184
"5477","2013-06-23","Philippines",0.164
"5478","2013-06-23","Singapore",0.306
"5479","2013-06-23","Thailand",0.85
"5480","2013-06-23","Venezuela",0.277
"5481","2013-06-30","Argentina",0.048
"5482","2013-06-30","Bolivia",0.004
"5483","2013-06-30","Brazil",0.078
"5484","2013-06-30","India",0.124
"5485","2013-06-30","Indonesia",0.089
"5486","2013-06-30","Mexico",0.212
"5487","2013-06-30","Philippines",0.129
"5488","2013-06-30","Singapore",0.236
"5489","2013-06-30","Thailand",0.862
"5490","2013-06-30","Venezuela",0.25
"5491","2013-07-07","Argentina",0.029
"5492","2013-07-07","Bolivia",0.003
"5493","2013-07-07","Brazil",0.065
"5494","2013-07-07","India",0.134
"5495","2013-07-07","Indonesia",0.086
"5496","2013-07-07","Mexico",0.219
"5497","2013-07-07","Philippines",0.163
"5498","2013-07-07","Singapore",0.222
"5499","2013-07-07","Thailand",0.938
"5500","2013-07-07","Venezuela",0.232
"5501","2013-07-14","Argentina",0.019
"5502","2013-07-14","Bolivia",0.002
"5503","2013-07-14","Brazil",0.064
"5504","2013-07-14","India",0.135
"5505","2013-07-14","Indonesia",0.089
"5506","2013-07-14","Mexico",0.279
"5507","2013-07-14","Philippines",0.168
"5508","2013-07-14","Singapore",0.189
"5509","2013-07-14","Thailand",1
"5510","2013-07-14","Venezuela",0.215
"5511","2013-07-21","Argentina",0.022
"5512","2013-07-21","Bolivia",0.003
"5513","2013-07-21","Brazil",0.051
"5514","2013-07-21","India",0.139
"5515","2013-07-21","Indonesia",0.087
"5516","2013-07-21","Mexico",0.306
"5517","2013-07-21","Philippines",0.199
"5518","2013-07-21","Singapore",0.171
"5519","2013-07-21","Thailand",0.765
"5520","2013-07-21","Venezuela",0.214
"5521","2013-07-28","Argentina",0.039
"5522","2013-07-28","Bolivia",0.002
"5523","2013-07-28","Brazil",0.056
"5524","2013-07-28","India",0.139
"5525","2013-07-28","Indonesia",0.08
"5526","2013-07-28","Mexico",0.325
"5527","2013-07-28","Philippines",0.212
"5528","2013-07-28","Singapore",0.156
"5529","2013-07-28","Thailand",0.657
"5530","2013-07-28","Venezuela",0.213
"5531","2013-08-04","Argentina",0.036
"5532","2013-08-04","Bolivia",0.004
"5533","2013-08-04","Brazil",0.063
"5534","2013-08-04","India",0.126
"5535","2013-08-04","Indonesia",0.079
"5536","2013-08-04","Mexico",0.37
"5537","2013-08-04","Philippines",0.235
"5538","2013-08-04","Singapore",0.142
"5539","2013-08-04","Thailand",0.608
"5540","2013-08-04","Venezuela",0.221
"5541","2013-08-11","Argentina",0.027
"5542","2013-08-11","Bolivia",0.006
"5543","2013-08-11","Brazil",0.057
"5544","2013-08-11","India",0.134
"5545","2013-08-11","Indonesia",0.084
"5546","2013-08-11","Mexico",0.329
"5547","2013-08-11","Philippines",0.286
"5548","2013-08-11","Singapore",0.164
"5549","2013-08-11","Thailand",0.563
"5550","2013-08-11","Venezuela",0.228
"5551","2013-08-18","Argentina",0.031
"5552","2013-08-18","Bolivia",0.004
"5553","2013-08-18","Brazil",0.06
"5554","2013-08-18","India",0.172
"5555","2013-08-18","Indonesia",0.089
"5556","2013-08-18","Mexico",0.339
"5557","2013-08-18","Philippines",0.237
"5558","2013-08-18","Singapore",0.142
"5559","2013-08-18","Thailand",0.587
"5560","2013-08-18","Venezuela",0.241
"5561","2013-08-25","Argentina",0.031
"5562","2013-08-25","Bolivia",0.005
"5563","2013-08-25","Brazil",0.054
"5564","2013-08-25","India",0.216
"5565","2013-08-25","Indonesia",0.086
"5566","2013-08-25","Mexico",0.361
"5567","2013-08-25","Philippines",0.253
"5568","2013-08-25","Singapore",0.134
"5569","2013-08-25","Thailand",0.546
"5570","2013-08-25","Venezuela",0.261
"5571","2013-09-01","Argentina",0.031
"5572","2013-09-01","Bolivia",0.007
"5573","2013-09-01","Brazil",0.053
"5574","2013-09-01","India",0.305
"5575","2013-09-01","Indonesia",0.084
"5576","2013-09-01","Mexico",0.406
"5577","2013-09-01","Philippines",0.204
"5578","2013-09-01","Singapore",0.132
"5579","2013-09-01","Thailand",0.47
"5580","2013-09-01","Venezuela",0.242
"5581","2013-09-08","Argentina",0.029
"5582","2013-09-08","Bolivia",0.006
"5583","2013-09-08","Brazil",0.057
"5584","2013-09-08","India",0.378
"5585","2013-09-08","Indonesia",0.081
"5586","2013-09-08","Mexico",0.391
"5587","2013-09-08","Philippines",0.191
"5588","2013-09-08","Singapore",0.146
"5589","2013-09-08","Thailand",0.466
"5590","2013-09-08","Venezuela",0.247
"5591","2013-09-15","Argentina",0.022
"5592","2013-09-15","Bolivia",0.007
"5593","2013-09-15","Brazil",0.057
"5594","2013-09-15","India",0.483
"5595","2013-09-15","Indonesia",0.084
"5596","2013-09-15","Mexico",0.393
"5597","2013-09-15","Philippines",0.186
"5598","2013-09-15","Singapore",0.153
"5599","2013-09-15","Thailand",0.397
"5600","2013-09-15","Venezuela",0.247
"5601","2013-09-22","Argentina",0.027
"5602","2013-09-22","Bolivia",0.007
"5603","2013-09-22","Brazil",0.052
"5604","2013-09-22","India",0.585
"5605","2013-09-22","Indonesia",0.087
"5606","2013-09-22","Mexico",0.483
"5607","2013-09-22","Philippines",0.191
"5608","2013-09-22","Singapore",0.157
"5609","2013-09-22","Thailand",0.315
"5610","2013-09-22","Venezuela",0.268
"5611","2013-09-29","Argentina",0.027
"5612","2013-09-29","Bolivia",0.008
"5613","2013-09-29","Brazil",0.047
"5614","2013-09-29","India",0.606
"5615","2013-09-29","Indonesia",0.083
"5616","2013-09-29","Mexico",0.541
"5617","2013-09-29","Philippines",0.186
"5618","2013-09-29","Singapore",0.193
"5619","2013-09-29","Thailand",0.245
"5620","2013-09-29","Venezuela",0.291
"5621","2013-10-06","Argentina",0.034
"5622","2013-10-06","Bolivia",0.008
"5623","2013-10-06","Brazil",0.045
"5624","2013-10-06","India",0.552
"5625","2013-10-06","Indonesia",0.081
"5626","2013-10-06","Mexico",0.562
"5627","2013-10-06","Philippines",0.182
"5628","2013-10-06","Singapore",0.186
"5629","2013-10-06","Thailand",0.216
"5630","2013-10-06","Venezuela",0.315
"5631","2013-10-13","Argentina",0.039
"5632","2013-10-13","Bolivia",0.014
"5633","2013-10-13","Brazil",0.051
"5634","2013-10-13","India",0.537
"5635","2013-10-13","Indonesia",0.078
"5636","2013-10-13","Mexico",0.53
"5637","2013-10-13","Philippines",0.168
"5638","2013-10-13","Singapore",0.174
"5639","2013-10-13","Thailand",0.173
"5640","2013-10-13","Venezuela",0.36
"5641","2013-10-20","Argentina",0.048
"5642","2013-10-20","Bolivia",0.012
"5643","2013-10-20","Brazil",0.063
"5644","2013-10-20","India",0.511
"5645","2013-10-20","Indonesia",0.081
"5646","2013-10-20","Mexico",0.518
"5647","2013-10-20","Philippines",0.149
"5648","2013-10-20","Singapore",0.204
"5649","2013-10-20","Thailand",0.169
"5650","2013-10-20","Venezuela",0.404
"5651","2013-10-27","Argentina",0.041
"5652","2013-10-27","Bolivia",0.014
"5653","2013-10-27","Brazil",0.056
"5654","2013-10-27","India",0.41
"5655","2013-10-27","Indonesia",0.08
"5656","2013-10-27","Mexico",0.482
"5657","2013-10-27","Philippines",0.144
"5658","2013-10-27","Singapore",0.195
"5659","2013-10-27","Thailand",0.156
"5660","2013-10-27","Venezuela",0.449
"5661","2013-11-03","Argentina",0.048
"5662","2013-11-03","Bolivia",0.012
"5663","2013-11-03","Brazil",0.06
"5664","2013-11-03","India",0.358
"5665","2013-11-03","Indonesia",0.082
"5666","2013-11-03","Mexico",0.449
"5667","2013-11-03","Philippines",0.123
"5668","2013-11-03","Singapore",0.189
"5669","2013-11-03","Thailand",0.175
"5670","2013-11-03","Venezuela",0.489
"5671","2013-11-10","Argentina",0.043
"5672","2013-11-10","Bolivia",0.009
"5673","2013-11-10","Brazil",0.061
"5674","2013-11-10","India",0.288
"5675","2013-11-10","Indonesia",0.086
"5676","2013-11-10","Mexico",0.367
"5677","2013-11-10","Philippines",0.11
"5678","2013-11-10","Singapore",0.184
"5679","2013-11-10","Thailand",0.166
"5680","2013-11-10","Venezuela",0.468
"5681","2013-11-17","Argentina",0.053
"5682","2013-11-17","Bolivia",0.008
"5683","2013-11-17","Brazil",0.076
"5684","2013-11-17","India",0.215
"5685","2013-11-17","Indonesia",0.088
"5686","2013-11-17","Mexico",0.335
"5687","2013-11-17","Philippines",0.092
"5688","2013-11-17","Singapore",0.196
"5689","2013-11-17","Thailand",0.163
"5690","2013-11-17","Venezuela",0.499
"5691","2013-11-24","Argentina",0.043
"5692","2013-11-24","Bolivia",0.009
"5693","2013-11-24","Brazil",0.059
"5694","2013-11-24","India",0.16
"5695","2013-11-24","Indonesia",0.089
"5696","2013-11-24","Mexico",0.267
"5697","2013-11-24","Philippines",0.078
"5698","2013-11-24","Singapore",0.149
"5699","2013-11-24","Thailand",0.156
"5700","2013-11-24","Venezuela",0.489
"5701","2013-12-01","Argentina",0.048
"5702","2013-12-01","Bolivia",0.007
"5703","2013-12-01","Brazil",0.056
"5704","2013-12-01","India",0.128
"5705","2013-12-01","Indonesia",0.088
"5706","2013-12-01","Mexico",0.242
"5707","2013-12-01","Philippines",0.088
"5708","2013-12-01","Singapore",0.142
"5709","2013-12-01","Thailand",0.129
"5710","2013-12-01","Venezuela",0.453
"5711","2013-12-08","Argentina",0.039
"5712","2013-12-08","Bolivia",0.005
"5713","2013-12-08","Brazil",0.051
"5714","2013-12-08","India",0.09
"5715","2013-12-08","Indonesia",0.093
"5716","2013-12-08","Mexico",0.205
"5717","2013-12-08","Philippines",0.094
"5718","2013-12-08","Singapore",0.134
"5719","2013-12-08","Thailand",0.139
"5720","2013-12-08","Venezuela",0.44
"5721","2013-12-15","Argentina",0.043
"5722","2013-12-15","Bolivia",0.003
"5723","2013-12-15","Brazil",0.051
"5724","2013-12-15","India",0.071
"5725","2013-12-15","Indonesia",0.091
"5726","2013-12-15","Mexico",0.181
"5727","2013-12-15","Philippines",0.087
"5728","2013-12-15","Singapore",0.134
"5729","2013-12-15","Thailand",0.124
"5730","2013-12-15","Venezuela",0.45
"5731","2013-12-22","Argentina",0.039
"5732","2013-12-22","Bolivia",0.003
"5733","2013-12-22","Brazil",0.053
"5734","2013-12-22","India",0.055
"5735","2013-12-22","Indonesia",0.087
"5736","2013-12-22","Mexico",0.151
"5737","2013-12-22","Philippines",0.108
"5738","2013-12-22","Singapore",0.126
"5739","2013-12-22","Thailand",0.1
"5740","2013-12-22","Venezuela",0.471
"5741","2013-12-29","Argentina",0.039
"5742","2013-12-29","Bolivia",0.005
"5743","2013-12-29","Brazil",0.068
"5744","2013-12-29","India",0.053
"5745","2013-12-29","Indonesia",0.09
"5746","2013-12-29","Mexico",0.15
"5747","2013-12-29","Philippines",0.107
"5748","2013-12-29","Singapore",0.131
"5749","2013-12-29","Thailand",0.1
"5750","2013-12-29","Venezuela",0.456
"5751","2014-01-05","Argentina",0.043
"5752","2014-01-05","Bolivia",0.008
"5753","2014-01-05","Brazil",0.076
"5754","2014-01-05","India",0.049
"5755","2014-01-05","Indonesia",0.101
"5756","2014-01-05","Mexico",0.147
"5757","2014-01-05","Philippines",0.087
"5758","2014-01-05","Singapore",0.137
"5759","2014-01-05","Thailand",0.138
"5760","2014-01-05","Venezuela",0.438
"5761","2014-01-12","Argentina",0.072
"5762","2014-01-12","Bolivia",0.01
"5763","2014-01-12","Brazil",0.071
"5764","2014-01-12","India",0.04
"5765","2014-01-12","Indonesia",0.099
"5766","2014-01-12","Mexico",0.136
"5767","2014-01-12","Philippines",0.083
"5768","2014-01-12","Singapore",0.139
"5769","2014-01-12","Thailand",0.134
"5770","2014-01-12","Venezuela",0.516
"5771","2014-01-19","Argentina",0.082
"5772","2014-01-19","Bolivia",0.025
"5773","2014-01-19","Brazil",0.072
"5774","2014-01-19","India",0.039
"5775","2014-01-19","Indonesia",0.104
"5776","2014-01-19","Mexico",0.147
"5777","2014-01-19","Philippines",0.085
"5778","2014-01-19","Singapore",0.126
"5779","2014-01-19","Thailand",0.121
"5780","2014-01-19","Venezuela",0.526
"5781","2014-01-26","Argentina",0.096
"5782","2014-01-26","Bolivia",0.026
"5783","2014-01-26","Brazil",0.08
"5784","2014-01-26","India",0.04
"5785","2014-01-26","Indonesia",0.103
"5786","2014-01-26","Mexico",0.144
"5787","2014-01-26","Philippines",0.083
"5788","2014-01-26","Singapore",0.115
"5789","2014-01-26","Thailand",0.138
"5790","2014-01-26","Venezuela",0.493
"5791","2014-02-02","Argentina",0.176
"5792","2014-02-02","Bolivia",0.039
"5793","2014-02-02","Brazil",0.092
"5794","2014-02-02","India",0.036
"5795","2014-02-02","Indonesia",0.101
"5796","2014-02-02","Mexico",0.133
"5797","2014-02-02","Philippines",0.075
"5798","2014-02-02","Singapore",0.121
"5799","2014-02-02","Thailand",0.161
"5800","2014-02-02","Venezuela",0.522
"5801","2014-02-09","Argentina",0.149
"5802","2014-02-09","Bolivia",0.034
"5803","2014-02-09","Brazil",0.101
"5804","2014-02-09","India",0.031
"5805","2014-02-09","Indonesia",0.1
"5806","2014-02-09","Mexico",0.128
"5807","2014-02-09","Philippines",0.067
"5808","2014-02-09","Singapore",0.126
"5809","2014-02-09","Thailand",0.159
"5810","2014-02-09","Venezuela",0.443
"5811","2014-02-16","Argentina",0.13
"5812","2014-02-16","Bolivia",0.039
"5813","2014-02-16","Brazil",0.115
"5814","2014-02-16","India",0.03
"5815","2014-02-16","Indonesia",0.099
"5816","2014-02-16","Mexico",0.124
"5817","2014-02-16","Philippines",0.073
"5818","2014-02-16","Singapore",0.127
"5819","2014-02-16","Thailand",0.156
"5820","2014-02-16","Venezuela",0.379
"5821","2014-02-23","Argentina",0.099
"5822","2014-02-23","Bolivia",0.043
"5823","2014-02-23","Brazil",0.128
"5824","2014-02-23","India",0.026
"5825","2014-02-23","Indonesia",0.102
"5826","2014-02-23","Mexico",0.114
"5827","2014-02-23","Philippines",0.062
"5828","2014-02-23","Singapore",0.119
"5829","2014-02-23","Thailand",0.162
"5830","2014-02-23","Venezuela",0.306
"5831","2014-03-02","Argentina",0.084
"5832","2014-03-02","Bolivia",0.042
"5833","2014-03-02","Brazil",0.127
"5834","2014-03-02","India",0.021
"5835","2014-03-02","Indonesia",0.095
"5836","2014-03-02","Mexico",0.109
"5837","2014-03-02","Philippines",0.065
"5838","2014-03-02","Singapore",0.142
"5839","2014-03-02","Thailand",0.155
"5840","2014-03-02","Venezuela",0.269
"5841","2014-03-09","Argentina",0.077
"5842","2014-03-09","Bolivia",0.044
"5843","2014-03-09","Brazil",0.151
"5844","2014-03-09","India",0.021
"5845","2014-03-09","Indonesia",0.1
"5846","2014-03-09","Mexico",0.108
"5847","2014-03-09","Philippines",0.065
"5848","2014-03-09","Singapore",0.135
"5849","2014-03-09","Thailand",0.135
