"","Date","country","searches"
"11362","2010-06-27","South.Africa",3300
"11363","2010-06-27","Spain",3
"11364","2010-06-27","Sweden",1
"11365","2010-06-27","Switzerland",7
"11366","2010-06-27","Ukraine",180
"11367","2010-06-27","United.States",765
"11368","2010-06-27","Uruguay",101
"11369","2010-07-04","Argentina",187
"11370","2010-07-04","Australia",245
"11371","2010-07-04","Austria",411
"11372","2010-07-04","Belgium",7
"11373","2010-07-04","Bolivia",208
"11374","2010-07-04","Brazil",189
"11375","2010-07-04","Bulgaria",243
"11376","2010-07-04","Canada",561
"11377","2010-07-04","Chile",9
"11378","2010-07-04","France",2
"11379","2010-07-04","Germany",281
"11380","2010-07-04","Hungary",32
"11381","2010-07-04","Japan",3
"11382","2010-07-04","Mexico",615
"11383","2010-07-04","Netherlands",11
"11384","2010-07-04","New.Zealand",52
"11385","2010-07-04","Norway",24
"11386","2010-07-04","Paraguay",192
"11387","2010-07-04","Peru",175
"11388","2010-07-04","Poland",9
"11389","2010-07-04","Romania",446
"11390","2010-07-04","Russia",213
"11391","2010-07-04","South.Africa",3096
"11392","2010-07-04","Spain",3
"11393","2010-07-04","Sweden",1
"11394","2010-07-04","Switzerland",7
"11395","2010-07-04","Ukraine",187
"11396","2010-07-04","United.States",760
"11397","2010-07-04","Uruguay",102
"11398","2010-07-11","Argentina",200
"11399","2010-07-11","Australia",323
"11400","2010-07-11","Austria",405
"11401","2010-07-11","Belgium",8
"11402","2010-07-11","Bolivia",203
"11403","2010-07-11","Brazil",175
"11404","2010-07-11","Bulgaria",245
"11405","2010-07-11","Canada",451
"11406","2010-07-11","Chile",10
"11407","2010-07-11","France",2
"11408","2010-07-11","Germany",254
"11409","2010-07-11","Hungary",36
"11410","2010-07-11","Japan",3
"11411","2010-07-11","Mexico",673
"11412","2010-07-11","Netherlands",11
"11413","2010-07-11","New.Zealand",62
"11414","2010-07-11","Norway",21
"11415","2010-07-11","Paraguay",198
"11416","2010-07-11","Peru",174
"11417","2010-07-11","Poland",9
"11418","2010-07-11","Romania",445
"11419","2010-07-11","Russia",193
"11420","2010-07-11","South.Africa",3281
"11421","2010-07-11","Spain",3
"11422","2010-07-11","Sweden",1
"11423","2010-07-11","Switzerland",8
"11424","2010-07-11","Ukraine",189
"11425","2010-07-11","United.States",752
"11426","2010-07-11","Uruguay",103
"11427","2010-07-18","Argentina",185
"11428","2010-07-18","Australia",357
"11429","2010-07-18","Austria",406
"11430","2010-07-18","Belgium",8
"11431","2010-07-18","Bolivia",197
"11432","2010-07-18","Brazil",164
"11433","2010-07-18","Bulgaria",237
"11434","2010-07-18","Canada",462
"11435","2010-07-18","Chile",10
"11436","2010-07-18","France",2
"11437","2010-07-18","Germany",282
"11438","2010-07-18","Hungary",44
"11439","2010-07-18","Japan",3
"11440","2010-07-18","Mexico",713
"11441","2010-07-18","Netherlands",11
"11442","2010-07-18","New.Zealand",81
"11443","2010-07-18","Norway",19
"11444","2010-07-18","Paraguay",223
"11445","2010-07-18","Peru",169
"11446","2010-07-18","Poland",8
"11447","2010-07-18","Romania",468
"11448","2010-07-18","Russia",208
"11449","2010-07-18","South.Africa",3177
"11450","2010-07-18","Spain",3
"11451","2010-07-18","Sweden",1
"11452","2010-07-18","Switzerland",8
"11453","2010-07-18","Ukraine",207
"11454","2010-07-18","United.States",737
"11455","2010-07-18","Uruguay",105
"11456","2010-07-25","Argentina",192
"11457","2010-07-25","Australia",379
"11458","2010-07-25","Austria",423
"11459","2010-07-25","Belgium",9
"11460","2010-07-25","Bolivia",210
"11461","2010-07-25","Brazil",166
"11462","2010-07-25","Bulgaria",247
"11463","2010-07-25","Canada",481
"11464","2010-07-25","Chile",7
"11465","2010-07-25","France",3
"11466","2010-07-25","Germany",305
"11467","2010-07-25","Hungary",40
"11468","2010-07-25","Japan",3
"11469","2010-07-25","Mexico",704
"11470","2010-07-25","Netherlands",12
"11471","2010-07-25","New.Zealand",110
"11472","2010-07-25","Norway",21
"11473","2010-07-25","Paraguay",235
"11474","2010-07-25","Peru",131
"11475","2010-07-25","Poland",8
"11476","2010-07-25","Romania",512
"11477","2010-07-25","Russia",214
"11478","2010-07-25","South.Africa",3403
"11479","2010-07-25","Spain",4
"11480","2010-07-25","Sweden",1
"11481","2010-07-25","Switzerland",7
"11482","2010-07-25","Ukraine",244
"11483","2010-07-25","United.States",744
"11484","2010-07-25","Uruguay",117
"11485","2010-08-01","Argentina",175
"11486","2010-08-01","Australia",434
"11487","2010-08-01","Austria",389
"11488","2010-08-01","Belgium",9
"11489","2010-08-01","Bolivia",208
"11490","2010-08-01","Brazil",171
"11491","2010-08-01","Bulgaria",247
"11492","2010-08-01","Canada",468
"11493","2010-08-01","Chile",10
"11494","2010-08-01","France",3
"11495","2010-08-01","Germany",316
"11496","2010-08-01","Hungary",33
"11497","2010-08-01","Japan",3
"11498","2010-08-01","Mexico",753
"11499","2010-08-01","Netherlands",11
"11500","2010-08-01","New.Zealand",130
"11501","2010-08-01","Norway",23
"11502","2010-08-01","Paraguay",239
"11503","2010-08-01","Peru",147
"11504","2010-08-01","Poland",7
"11505","2010-08-01","Romania",518
"11506","2010-08-01","Russia",208
"11507","2010-08-01","South.Africa",3969
"11508","2010-08-01","Spain",4
"11509","2010-08-01","Sweden",1
"11510","2010-08-01","Switzerland",7
"11511","2010-08-01","Ukraine",269
"11512","2010-08-01","United.States",757
"11513","2010-08-01","Uruguay",122
"11514","2010-08-08","Argentina",194
"11515","2010-08-08","Australia",460
"11516","2010-08-08","Austria",462
"11517","2010-08-08","Belgium",11
"11518","2010-08-08","Bolivia",237
"11519","2010-08-08","Brazil",193
"11520","2010-08-08","Bulgaria",233
"11521","2010-08-08","Canada",442
"11522","2010-08-08","Chile",19
"11523","2010-08-08","France",3
"11524","2010-08-08","Germany",335
"11525","2010-08-08","Hungary",34
"11526","2010-08-08","Japan",3
"11527","2010-08-08","Mexico",763
"11528","2010-08-08","Netherlands",12
"11529","2010-08-08","New.Zealand",123
"11530","2010-08-08","Norway",28
"11531","2010-08-08","Paraguay",241
"11532","2010-08-08","Peru",172
"11533","2010-08-08","Poland",7
"11534","2010-08-08","Romania",552
"11535","2010-08-08","Russia",241
"11536","2010-08-08","South.Africa",3732
"11537","2010-08-08","Spain",4
"11538","2010-08-08","Sweden",1
"11539","2010-08-08","Switzerland",9
"11540","2010-08-08","Ukraine",312
"11541","2010-08-08","United.States",754
"11542","2010-08-08","Uruguay",131
"11543","2010-08-15","Argentina",187
"11544","2010-08-15","Australia",536
"11545","2010-08-15","Austria",476
"11546","2010-08-15","Belgium",11
"11547","2010-08-15","Bolivia",290
"11548","2010-08-15","Brazil",223
"11549","2010-08-15","Bulgaria",272
"11550","2010-08-15","Canada",506
"11551","2010-08-15","Chile",39
"11552","2010-08-15","France",4
"11553","2010-08-15","Germany",385
"11554","2010-08-15","Hungary",36
"11555","2010-08-15","Japan",3
"11556","2010-08-15","Mexico",767
"11557","2010-08-15","Netherlands",14
"11558","2010-08-15","New.Zealand",95
"11559","2010-08-15","Norway",35
"11560","2010-08-15","Paraguay",257
"11561","2010-08-15","Peru",175
"11562","2010-08-15","Poland",7
"11563","2010-08-15","Romania",569
"11564","2010-08-15","Russia",260
"11565","2010-08-15","South.Africa",3772
"11566","2010-08-15","Spain",7
"11567","2010-08-15","Sweden",1
"11568","2010-08-15","Switzerland",9
"11569","2010-08-15","Ukraine",337
"11570","2010-08-15","United.States",804
"11571","2010-08-15","Uruguay",152
"11572","2010-08-22","Argentina",181
"11573","2010-08-22","Australia",563
"11574","2010-08-22","Austria",489
"11575","2010-08-22","Belgium",17
"11576","2010-08-22","Bolivia",275
"11577","2010-08-22","Brazil",234
"11578","2010-08-22","Bulgaria",357
"11579","2010-08-22","Canada",569
"11580","2010-08-22","Chile",65
"11581","2010-08-22","France",4
"11582","2010-08-22","Germany",432
"11583","2010-08-22","Hungary",40
"11584","2010-08-22","Japan",3
"11585","2010-08-22","Mexico",785
"11586","2010-08-22","Netherlands",15
"11587","2010-08-22","New.Zealand",93
"11588","2010-08-22","Norway",49
"11589","2010-08-22","Paraguay",292
"11590","2010-08-22","Peru",181
"11591","2010-08-22","Poland",6
"11592","2010-08-22","Romania",571
"11593","2010-08-22","Russia",324
"11594","2010-08-22","South.Africa",3446
"11595","2010-08-22","Spain",7
"11596","2010-08-22","Sweden",2
"11597","2010-08-22","Switzerland",13
"11598","2010-08-22","Ukraine",370
"11599","2010-08-22","United.States",846
"11600","2010-08-22","Uruguay",162
"11601","2010-08-29","Argentina",165
"11602","2010-08-29","Australia",543
"11603","2010-08-29","Austria",499
"11604","2010-08-29","Belgium",21
"11605","2010-08-29","Bolivia",280
"11606","2010-08-29","Brazil",214
"11607","2010-08-29","Bulgaria",391
"11608","2010-08-29","Canada",648
"11609","2010-08-29","Chile",102
"11610","2010-08-29","France",5
"11611","2010-08-29","Germany",557
"11612","2010-08-29","Hungary",33
"11613","2010-08-29","Japan",3
"11614","2010-08-29","Mexico",846
"11615","2010-08-29","Netherlands",19
"11616","2010-08-29","New.Zealand",65
"11617","2010-08-29","Norway",84
"11618","2010-08-29","Paraguay",277
"11619","2010-08-29","Peru",173
"11620","2010-08-29","Poland",6
"11621","2010-08-29","Romania",559
"11622","2010-08-29","Russia",367
"11623","2010-08-29","South.Africa",3106
"11624","2010-08-29","Spain",6
"11625","2010-08-29","Sweden",2
"11626","2010-08-29","Switzerland",16
"11627","2010-08-29","Ukraine",388
"11628","2010-08-29","United.States",924
"11629","2010-08-29","Uruguay",172
"11630","2010-09-05","Argentina",153
"11631","2010-09-05","Australia",516
"11632","2010-09-05","Austria",578
"11633","2010-09-05","Belgium",34
"11634","2010-09-05","Bolivia",293
"11635","2010-09-05","Brazil",188
"11636","2010-09-05","Bulgaria",318
"11637","2010-09-05","Canada",857
"11638","2010-09-05","Chile",141
"11639","2010-09-05","France",7
"11640","2010-09-05","Germany",745
"11641","2010-09-05","Hungary",44
"11642","2010-09-05","Japan",4
"11643","2010-09-05","Mexico",913
"11644","2010-09-05","Netherlands",25
"11645","2010-09-05","New.Zealand",52
"11646","2010-09-05","Norway",97
"11647","2010-09-05","Paraguay",248
"11648","2010-09-05","Peru",208
"11649","2010-09-05","Poland",8
"11650","2010-09-05","Romania",612
"11651","2010-09-05","Russia",595
"11652","2010-09-05","South.Africa",2970
"11653","2010-09-05","Spain",7
"11654","2010-09-05","Sweden",2
"11655","2010-09-05","Switzerland",17
"11656","2010-09-05","Ukraine",489
"11657","2010-09-05","United.States",1030
"11658","2010-09-05","Uruguay",149
"11659","2010-09-12","Argentina",143
"11660","2010-09-12","Australia",471
"11661","2010-09-12","Austria",678
"11662","2010-09-12","Belgium",54
"11663","2010-09-12","Bolivia",259
"11664","2010-09-12","Brazil",188
"11665","2010-09-12","Bulgaria",283
"11666","2010-09-12","Canada",1121
"11667","2010-09-12","Chile",109
"11668","2010-09-12","France",16
"11669","2010-09-12","Germany",835
"11670","2010-09-12","Hungary",67
"11671","2010-09-12","Japan",4
"11672","2010-09-12","Mexico",947
"11673","2010-09-12","Netherlands",27
"11674","2010-09-12","New.Zealand",47
"11675","2010-09-12","Norway",64
"11676","2010-09-12","Paraguay",212
"11677","2010-09-12","Peru",206
"11678","2010-09-12","Poland",14
"11679","2010-09-12","Romania",647
"11680","2010-09-12","Russia",775
"11681","2010-09-12","South.Africa",2710
"11682","2010-09-12","Spain",6
"11683","2010-09-12","Sweden",2
"11684","2010-09-12","Switzerland",21
"11685","2010-09-12","Ukraine",615
"11686","2010-09-12","United.States",1187
"11687","2010-09-12","Uruguay",157
"11688","2010-09-19","Argentina",138
"11689","2010-09-19","Australia",405
"11690","2010-09-19","Austria",768
"11691","2010-09-19","Belgium",72
"11692","2010-09-19","Bolivia",275
"11693","2010-09-19","Brazil",176
"11694","2010-09-19","Bulgaria",382
"11695","2010-09-19","Canada",1409
"11696","2010-09-19","Chile",77
"11697","2010-09-19","France",27
"11698","2010-09-19","Germany",896
"11699","2010-09-19","Hungary",71
"11700","2010-09-19","Japan",5
"11701","2010-09-19","Mexico",927
"11702","2010-09-19","Netherlands",32
"11703","2010-09-19","New.Zealand",39
"11704","2010-09-19","Norway",71
"11705","2010-09-19","Paraguay",202
"11706","2010-09-19","Peru",197
"11707","2010-09-19","Poland",41
"11708","2010-09-19","Romania",695
"11709","2010-09-19","Russia",669
"11710","2010-09-19","South.Africa",2312
"11711","2010-09-19","Spain",9
"11712","2010-09-19","Sweden",2
"11713","2010-09-19","Switzerland",21
"11714","2010-09-19","Ukraine",613
"11715","2010-09-19","United.States",1315
"11716","2010-09-19","Uruguay",158
"11717","2010-09-26","Argentina",150
"11718","2010-09-26","Australia",367
"11719","2010-09-26","Austria",867
"11720","2010-09-26","Belgium",74
"11721","2010-09-26","Bolivia",278
"11722","2010-09-26","Brazil",156
"11723","2010-09-26","Bulgaria",470
"11724","2010-09-26","Canada",1519
"11725","2010-09-26","Chile",48
"11726","2010-09-26","France",41
"11727","2010-09-26","Germany",938
"11728","2010-09-26","Hungary",65
"11729","2010-09-26","Japan",8
"11730","2010-09-26","Mexico",969
"11731","2010-09-26","Netherlands",27
"11732","2010-09-26","New.Zealand",37
"11733","2010-09-26","Norway",69
"11734","2010-09-26","Paraguay",207
"11735","2010-09-26","Peru",182
"11736","2010-09-26","Poland",44
"11737","2010-09-26","Romania",755
"11738","2010-09-26","Russia",653
"11739","2010-09-26","South.Africa",2508
"11740","2010-09-26","Spain",15
"11741","2010-09-26","Sweden",2
"11742","2010-09-26","Switzerland",26
"11743","2010-09-26","Ukraine",539
"11744","2010-09-26","United.States",1335
"11745","2010-09-26","Uruguay",141
"11746","2010-10-03","Argentina",155
"11747","2010-10-03","Australia",316
"11748","2010-10-03","Austria",827
"11749","2010-10-03","Belgium",65
"11750","2010-10-03","Bolivia",312
"11751","2010-10-03","Brazil",145
"11752","2010-10-03","Bulgaria",496
"11753","2010-10-03","Canada",1552
"11754","2010-10-03","Chile",28
"11755","2010-10-03","France",31
"11756","2010-10-03","Germany",916
"11757","2010-10-03","Hungary",50
"11758","2010-10-03","Japan",11
"11759","2010-10-03","Mexico",1055
"11760","2010-10-03","Netherlands",28
"11761","2010-10-03","New.Zealand",29
"11762","2010-10-03","Norway",55
"11763","2010-10-03","Paraguay",204
"11764","2010-10-03","Peru",168
"11765","2010-10-03","Poland",38
"11766","2010-10-03","Romania",742
"11767","2010-10-03","Russia",603
"11768","2010-10-03","South.Africa",2289
"11769","2010-10-03","Spain",16
"11770","2010-10-03","Sweden",2
"11771","2010-10-03","Switzerland",21
"11772","2010-10-03","Ukraine",589
"11773","2010-10-03","United.States",1430
"11774","2010-10-03","Uruguay",139
"11775","2010-10-10","Argentina",146
"11776","2010-10-10","Australia",287
"11777","2010-10-10","Austria",833
"11778","2010-10-10","Belgium",58
"11779","2010-10-10","Bolivia",288
"11780","2010-10-10","Brazil",155
"11781","2010-10-10","Bulgaria",588
"11782","2010-10-10","Canada",1486
"11783","2010-10-10","Chile",16
"11784","2010-10-10","France",29
"11785","2010-10-10","Germany",927
"11786","2010-10-10","Hungary",56
"11787","2010-10-10","Japan",12
"11788","2010-10-10","Mexico",1099
"11789","2010-10-10","Netherlands",25
"11790","2010-10-10","New.Zealand",32
"11791","2010-10-10","Norway",62
"11792","2010-10-10","Paraguay",202
"11793","2010-10-10","Peru",194
"11794","2010-10-10","Poland",34
"11795","2010-10-10","Romania",736
"11796","2010-10-10","Russia",537
"11797","2010-10-10","South.Africa",2165
"11798","2010-10-10","Spain",14
"11799","2010-10-10","Sweden",2
"11800","2010-10-10","Switzerland",19
"11801","2010-10-10","Ukraine",553
"11802","2010-10-10","United.States",1421
"11803","2010-10-10","Uruguay",138
"11804","2010-10-17","Argentina",154
"11805","2010-10-17","Australia",240
"11806","2010-10-17","Austria",755
"11807","2010-10-17","Belgium",61
"11808","2010-10-17","Bolivia",336
"11809","2010-10-17","Brazil",167
"11810","2010-10-17","Bulgaria",673
"11811","2010-10-17","Canada",1486
"11812","2010-10-17","Chile",9
"11813","2010-10-17","France",26
"11814","2010-10-17","Germany",831
"11815","2010-10-17","Hungary",45
"11816","2010-10-17","Japan",17
"11817","2010-10-17","Mexico",1105
"11818","2010-10-17","Netherlands",23
"11819","2010-10-17","New.Zealand",25
"11820","2010-10-17","Norway",59
"11821","2010-10-17","Paraguay",202
"11822","2010-10-17","Peru",193
"11823","2010-10-17","Poland",34
"11824","2010-10-17","Romania",720
"11825","2010-10-17","Russia",511
"11826","2010-10-17","South.Africa",2038
"11827","2010-10-17","Spain",15
"11828","2010-10-17","Sweden",3
"11829","2010-10-17","Switzerland",19
"11830","2010-10-17","Ukraine",542
"11831","2010-10-17","United.States",1566
"11832","2010-10-17","Uruguay",135
"11833","2010-10-24","Argentina",145
"11834","2010-10-24","Australia",214
"11835","2010-10-24","Austria",609
"11836","2010-10-24","Belgium",57
"11837","2010-10-24","Bolivia",301
"11838","2010-10-24","Brazil",166
"11839","2010-10-24","Bulgaria",655
"11840","2010-10-24","Canada",1419
"11841","2010-10-24","Chile",8
"11842","2010-10-24","France",21
"11843","2010-10-24","Germany",791
"11844","2010-10-24","Hungary",57
"11845","2010-10-24","Japan",18
"11846","2010-10-24","Mexico",1111
"11847","2010-10-24","Netherlands",23
"11848","2010-10-24","New.Zealand",22
"11849","2010-10-24","Norway",75
"11850","2010-10-24","Paraguay",208
"11851","2010-10-24","Peru",183
"11852","2010-10-24","Poland",34
"11853","2010-10-24","Romania",687
"11854","2010-10-24","Russia",477
"11855","2010-10-24","South.Africa",2063
"11856","2010-10-24","Spain",15
"11857","2010-10-24","Sweden",2
"11858","2010-10-24","Switzerland",19
"11859","2010-10-24","Ukraine",488
"11860","2010-10-24","United.States",1596
"11861","2010-10-24","Uruguay",113
"11862","2010-10-31","Argentina",149
"11863","2010-10-31","Australia",221
"11864","2010-10-31","Austria",598
"11865","2010-10-31","Belgium",48
"11866","2010-10-31","Bolivia",239
"11867","2010-10-31","Brazil",163
"11868","2010-10-31","Bulgaria",631
"11869","2010-10-31","Canada",1594
"11870","2010-10-31","Chile",8
